row_ID	ut	title	journal	date	doi	tot_cites	abstract	authors	n_aut	authors_id	author_country	keywords	Publication_year	Assignment	Analysis	Geography	Geography_verbatim	Year	Domain	Habitat_verbatim	Method_data_collection	Method_AI_title	Method_Omics_title	Method_verbatim	Title_biodiversity_string	Title_geo	Title_taxon	Title_hab	Taxon_specific	Taxonomic_div	Phylogenetic_div	Functional_div	Other_div	Other_diversity_string	Acanthocephala	Acoelomorpha	Annelida	Arthropoda	Brachiopoda	Bryozoa	Chaetognatha	Chordata	Cnidaria	Ctenophora	Cycliophora	Echinodermata	Entoprocta	Gastrotricha	Gnathostomulida	Hemichordata	Kinorhyncha	Loricifera	Micrognathozoa	Mollusca	Nematoda	Nematomorpha	Nemertea	Onychophora	Orthonectida	Phoronida	Placozoa	Platyhelminthes	Porifera	Priapulida	Rhombozoa	Rotifera	Sipuncula	Tardigrada	Xenoturbellida	Algae	Bryophyta	Pteridophyta	Gimnosperm	Angiosperms	Opisthosporidia	Chytridiomycota	Neocallimastigomycota	Blastocladiomycota	Zoopagomycota	Mucoromycota	Glomeromycota	Basidiomycota	Ascomycota	Bacteria	Archaea	Virus	Animal_generic	Plant_generic	Fungi_generic	Note
5176	WOS:000278246000040	Marine biodiversity, ecosystem functioning, and carbon cycles	Proceedings of the National Academy of Sciences of the United States of America	01/06/2010	10.1073/pnas.0913855107	156	Although recent studies suggest that climate change may substantially accelerate the rate of species loss in the biosphere, only a few studies have focused on the potential consequences of a spatial reorganization of biodiversity with global warming. Here, we show a pronounced latitudinal increase in phytoplanktonic and zooplanktonic biodiversity in the extratropical North Atlantic Ocean in recent decades. We also show that this rise in biodiversity paralleled a decrease in the mean size of zooplanktonic copepods and that the reorganization of the planktonic ecosystem toward dominance by smaller organisms may influence the networks in which carbon flows, with negative effects on the downward biological carbon pump and demersal Atlantic cod (Gadus morhua). Our study suggests that, contrary to the usual interpretation of increasing biodiversity being a positive emergent property promoting the stability/resilience of ecosystems, the parallel decrease in sizes of planktonic organisms could be viewed in the North Atlantic as reducing some of the services provided by marine ecosystems to humans.	Beaugrand, Gregory ; Edwards, Martin ; Legendre, Louis	3	295025 ; 452013 ; 107018	France ; England ; England ; France ; France	biodiversity ; climate change ; ecosystem services ; carbon cycles ; fisheries	2010	Marija Miličić	yes	NA	North Atlantic Ocean	NA	Saltwater	NA	Field sampling	0	0	NA	Marine biodiversity	0	0	1	Phytoplankton, zooplankton	1	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
5673	WOS:000487934700018	"What Should ""Biodiversity"" Be?"	From Assessing to Conserving Biodiversity: Conceptual and Practical Challenges	01/01/2019	10.1007/978-3-030-10991-2_18	2	This paper argues that biodiversity should be understood as a normative concept constrained by a set of adequacy conditions that reflect scientific explications of diversity. That there is a normative aspect to biodiversity has long been recognized by environmental philosophers though there is no consensus on the question of what, precisely, biodiversity is supposed to be. There is also disagreement amongst these philosophers as well as amongst conservationists about whether the operative norms should view biodiversity as a global heritage or as embodying local values. After critically analyzing and rejecting the first alternative, this paper gives precedence to local values in defining biodiversity but then notes many problems associated with this move. The adequacy conditions to constrain all natural features from being dubbed as biodiversity include a restriction to biotic elements, attention to variability, and to taxonomic spread, as well as measurability. The biotic elements could be taxa, community types, or even non-standard land cover units such as sacred groves. This approach to biodiversity is intended to explicate its use within the conservation sciences which is the context in which the concept (and term) was first introduced in the late 1980s. It differs from approaches that also attempt to capture the co-option of the term in other fields such as systematics.	Sarkar, Sahotra	1	489812	USA ; USA ; India	NA	2019	Marija Miličić	yes	NA	NA	NA	NA	NA	NA	0	0	NA	Biodiversity	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"This is a philosophical discussion about the term ""biodiversity"", with no data analysed, published in History, Philosophy and Theory of the Life Sciences"
6066	WOS:000350936300007	Surveying the biodiversity of the Cryptomycota using a targeted PCR approach	Fungal Ecology	01/04/2015	10.1016/j.funeco.2014.11.004	37	Cryptomycota is a newly discovered phylum of early-diverging fungi that is estimated to comprise a massive amount of unstudied biodiversity. Known primarily from environmental DNA sequences, the group contains few formally described and successfully cultured genera, all known as obligate endoparasites. Numerous studies have detected Cryptomycota as DNA sequences in aquatic, terrestrial, and animal associated habitats, though no study to date has specifically targeted the group by PCR. In this study, we developed Cryptomycota-specific and preferential primers for the 185 rRNA gene in order to facilitate studies on the biodiversity and ecology of the group. The diversity of sequences and habitat association of Cryptomycota was surveyed across three environments: freshwater sediment, marine sediment, and soil. The new primers were able to recover a large proportion of Cryptomycota sequences: of 56 sequences cloned or directly sequenced, 44 were unique OTUs and (39/44) 88.6 % were phylogenetically affiliated with Cryptomycota. This study expands the boundary of current Cryptomycota sequence diversity; unique Cryptomycota OTUs were spread across six of 12 supported Cryptomycota sub dades. Freshwater sediments and soil were consistently amplified with the Cryptomycota-preferential primers. Our results suggest that Cryptomycota are ubiquitous and phylogenetically diverse components of essentially all terrestrial and aquatic ecosystems, whose ecological functions should be better explored. (C) 2014 Elsevier Ltd and The British Mycological Society. All rights reserved.	Lazarus, Katherine L. ; James, Timothy Y.	2	7244396 ; 309157	USA	biodiversity ; cryptomycota-preferential primers ; environmental sequences ; rozellids ; zoosporic fungi	2015	Marija Miličić	yes	Nearctic	USA	2012	Freshwater ; Saltwater	Sediment	Field sampling	0	0	PCR	Biodiversity of Cryptomycota 	0	1	0	Cryptomycota	0	1	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA
6492	WOS:000507925700026	Biodiversity within the city: Effects of land sharing and land sparing urban development on avian diversity	Science of the Total Environment	10/03/2020	10.1016/j.scitotenv.2019.135477	6	Urbanization, one of the most extreme human-induced environmental changes, is negatively affecting biodiversity worldwide, strongly suggesting that we should reconcile urban development with conservation. Urbanization can follow two extreme types of development within a continuum: land sharing (buildings mixed with dispersed green space) or land sparing (buildings interspersed with green patches that concentrate biodiversity-supporting vegetation). Recent local-scale studies indicate that biodiversity is typically favored by land sparing. We investigated which of these two types of urbanization is associated with a higher taxonomic (i.e. species richness), functional, and phylogenetic diversity of birds. To do so, we collected information on breeding and wintering bird assemblages in 45 land-sharing and 45 land-sparing areas in nine European cities, which provide the first attempt to explore this question using a large geographical scale and temporal replication. We found that land-sharing urban areas were significantly associated with a higher taxonomic and functional diversity of birds during winter, but not during the breeding season (with only a marginally significant effect for functional diversity). We found no association between the type of urban development and phylogenetic diversity. Our findings indicate that not all components of avian diversity are similarly affected by these two means of urban planning and highlight the importance of integrating the temporal perspective into this kind of studies. Our results also offer useful information to the current debate about the trade-off between biodiversity conservation and human well-being in the context of land sharing and sparing urban practices. In addition, we found that certain small-scale urban landscape characteristics (i.e. few impervious surfaces, high water or tree cover) and human practices (i.e. bird feeders or plants with berries) can help maintaining more diverse urban bird assemblages. We provide specific suggestions for both policymakers and citizens that hopefully will help to create more biodiversity-friendly cities in the future. (C) 2019 Elsevier B.V. All rights reserved.	Diego Ibanez-Alamo, Juan ; Morelli, Federico ; Benedetti, Yanina ; Rubio, Enrique ; Jokimaki, Jukka ; Perez-Contreras, Tomas ; Sprau, Philipp ; Suhonen, Jukka ; Tryjanowski, Piotr ; Kaisanlahti-Jokimaki, Marja-Liisa ; Moller, Anders Pape ; Diaz, Mario	12	35282113 ; 461577 ; 2163361 ; 2434482 ; 34844268 ; 43183117 ; 2833576 ; 35862562 ; 74981 ; 2163507 ; 32145135 ; 13580036	Spain ; Czech Republic ; Finland ; Germany ; Finland ; Poland ; France ; Spain	birds ; functional diversity ; human-induced environmental change ; phylogenetic diversity ; taxonomic diversity ; urban ecology	2020	Marija Miličić	yes	Palearctic	Europe	2016-2017	Terrestrial	NA	Field sampling	0	0	NA	Biodiversity	0	1	1	Birds	1	1	1	0	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
6899	WOS:000426664800009	Assessing visitors' preferences for ecosystem features in a desert biodiversity hotspot	Environmental Conservation	01/03/2018	10.1017/S0376892917000200	2	We estimated visitors' willingness to pay (WTP) for a variety of environmental attributes in a protected area of the Atacama Desert, a biodiversity hotspot in northern Chile. By using a choice experiment, WTP was estimated for the protection of the following attributes: animals (mammals, amphibians, reptiles and birds), pollinating insects, plants (cacti and woody shrubs), soil quality and pristine landscapes. Visitors placed economic value on all of the attributes. The marginal mean WTP/visitor for the single levels of variation in the attributes ranged from US$4 (for supporting research on foxes) to US$26 (for maintaining soil quality) per visitor per month. These results can contribute to deciding which attributes are likely to be successful at raising funds for conservation. Our approach may be relevant to protected areas of the world with high conservation values, little funding and a lack of large, charismatic species.	Cerda, Claudia ; Pablo Fuentes, Juan ; Luz De la Maza, Carmen ; Louit, Carla ; Araos, Ana	5	2648930 ; 1574856 ; 12156679 ; 21499782 ; 18949835	Chile ; Chile	biodiversity ; willingness to pay ; atacama desert ; choice experiment ; visitors	2018	Marija Miličić	yes	Neotropical	Chile	NA	Terrestrial	NA	Review/Opinion	0	0	NA	Biodiversity hotspot	0	0	1	NA	0	0	0	0	NA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	The known presence of certain species was used to estimate visitors’ willingness to pay in a protected area, no data on species were analyzed.
7675	WOS:000089361200004	Mountain ethnobiology and development in Highland Chiapas, Mexico: Lessons in biodiversity and health	Mountain Research and Development	01/08/2000	NA	2	"Ethnobiology has a rich tradition of understanding and documenting ecological knowledge of traditional peoples living in montane environments. These peoples and their environments currently face great threats to their continued existence. The Highland region of Chiapas, Mexico (Figure 1), in particular, is an area of interest to both ethnobiologists and development practitioners. The montane forests of this region are considered one of Conservation International's priority megadiversity hot spots. Over the last few decades, poverty, population pressure, environmental degradation, and political conflict have intensified in Chiapas. Widespread political unrest and violence continue despite a ""cease-fire"" between the Mexican government and supporters of the Zapatista movement that first appeared in 1994. Despite these odds, projects aiming to support traditional indigeneous health care while exploring ways of conserving local biodiversity are being continued in Highland Chiapas."	Stepp, JR	1	917463	USA	NA	2000	Marija Miličić	yes	Neotropical	Mexico	NA	NA	NA	NA	0	0	NA	Biodiversity	1	0	0		0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No data was used, this is a paper on etnobiology.
8336	WOS:000291228300005	Biodiversity change is scale-dependent: an example from Dutch and UK hoverflies (Diptera, Syrphidae)	Ecography	01/06/2011	10.1111/j.1600-0587.2010.06554.x	25	We test whether temporal change in species richness (delta S [%]) is scale-dependent, using data on hoverflies from the UK and the Netherlands. We analysed delta S between pre-1980 and post-1980 periods using 5 grid resolutions (10x10, 20x20, 40x40, 80x80 and 160x160 km). We also tested the effect of data quality and of unequal survey periods on delta S estimates, and checked for spatial autocorrelation of delta S estimates. Using data from equal survey periods, we found significant increases in hoverfly species richness in the Netherlands at fine scales, but no significant change at coarser scales indicating a decrease in beta diversity. In the UK, delta S was negative at fine scale, near zero at intermediate scales, and positive at coarse scales, indicating that the degree of spatial beta diversity increased between the time periods. The use of unequal survey periods (using longer periods in the past to compensate for lower survey intensity) tended to inflate past species richness, biasing delta S estimates downwards. High data quality thresholds sometimes obscured dynamics by reducing sample size, but never reversed trends. There was little spatial autocorrelation of delta S, implying that local drivers (land use change or environmental noise) are important in dynamics of hoverfly diversity. A second, sample agglomeration approach to measure scaling resulted in greater noise in delta S, obscuring the NL pattern, while still showing strong evidence of fine-scale richness loss in the UK. Our results indicate that explicit considerations of spatial (and temporal) scale are essential in studies documenting past biodiversity change, or projecting change into the future.	Keil, Petr ; Biesmeijer, Jacobus C. ; Barendregt, Aat ; Reemer, Menno ; Kunin, William E.	5	1648365 ; 513462 ; 1306409 ; 1619599 ; 309569	Czech Republic ; England ; Netherlands ; Netherlands	NA	2011	Marija Miličić	yes	Palearctic	Europe	NA	Terrestrial	NA	Big data	0	0	NA	Biodiversity change	1	1	0	Hoverflies	1	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
8972	WOS:000236384700018	Biodiversity as both a cause and consequence of resource availability: a study of reciprocal causality in a predator-prey system	Journal of Animal Ecology	01/03/2006	10.1111/j.1365-2656.2006.01070.x	69	One of the oldest questions in ecology is how species diversity in any given trophic level is related to the availability of essential resources that limit biomass (e.g. water, nutrients, light or prey). Researchers have tried to understand this relationship by focusing either on how diversity is influenced by the availability of resources, or alternatively, how resource abundance is influenced by species diversity. These contrasting perspectives have led to a seeming paradox '... is species diversity the cause or the consequence of resources that limit community biomass?' Here we present results of an experiment that show it is possible for species diversity and resource density to exhibit reciprocal causal relationships in the same ecological system. Using a guild of ladybeetle predators and their aphid prey, we manipulated the number of predator species in field enclosures to examine how predator diversity impacts prey population size. At the same time, we manipulated the abundance of aphid prey in discrete habitat patches within each enclosure to determine how smaller-scale spatial variation in resource abundance affects the number of co-occurring predator species. We found that the number of ladybeetle species added to enclosures had a significant impact on aphid population dynamics because interference competition among the predators reduced per capita rates of predation and, in turn, the overall efficiency of the predator guild. At the same time, spatial variation in aphid abundance among smaller habitat patches generated variation in the observed richness of ladybeetles because more species occurred in patches where predators aggregated in response to high aphid density. The results of our experiment demonstrate that it is possible for species diversity to simultaneously be a cause and a consequence of resource density in the same ecological system, and they shed light on how this might occur for groups of mobile consumers that exhibit rapid responses to spatial and temporal variation in their prey.	Cardinale, BJ ; Weis, JJ ; Forbes, AE ; Tilmon, KJ ; Ives, AR	5	312144 ; 35838830 ; 1475520 ; 1713462 ; 153261	USA ; USA ; USA	ecosystem functioning ; nonadditive interaction ; predation ; productivity ; species richness	2006	Marija Miličić	yes	Nearctic	USA	NA	Terrestrial	NA	Field sampling	0	0	NA	Biodiversity	0	0	0	Aphids, ladybeetles	1	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
9721	WOS:000223916200016	Biodiversity and the Lotka-Volterra theory of species interactions: open systems and the distribution of logarithmic densities	Proceedings of the Royal Society b-Biological Sciences	22/09/2004	10.1098/rspb.2004.2809	13	Theoretical interest in the distributions of species abundances observed in ecological communities has focused recently on the results of models that assume all species are identical in their interactions with one another, and rely upon immigration and speciation to promote coexistence. Here we examine a one-trophic level system with generalized species interactions, including species-specific intraspecific and interspecific interaction strengths, and density-independent immigration from a regional species pool. Comparisons between results from numerical integrations and an approximate analytic calculation for random communities demonstrate good agreement, and both approaches yield abundance distributions of nearly arbitrary shape, including bimodality for intermediate immigration rates.	Wilson, WG ; Lundberg, P	2	504145 ; 190213	USA ; Sweden	open systems ; ecological communities ; lotka-volterra model ; abundance distributions	2004	Marija Miličić	yes	NA	NA	NA	NA	NA	NA	0	0	NA	Biodiversity	0	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Purely theoretical (mathematical) calculations
375	WOS:000174038100014	Biodiversity and ecosystem functions in wetlands: A case study in the estuary of the Seine river, France	Estuaries	12/01/2001	NA	18	The integrity of estuarine wetlands is maintained by physical connections between river and sea to flood-plain. Their ecological importance can be assessed through plant biodiversity and such ecosystem functions as primary productivity and nitrate removal capacity. Multivariate analysis were used to establish a hierarchy of environmental factors related to he vegetation structure and diversity. Four different measures of plant diversity (both structural and functional) were made on a Seine River wetland. Key functions of estuarine floodplain (productivity and denitrification capacity) were either measured directly or assessed using remotely sensed data. The richest plant communities correspond to mesophilous grasslands which have an intermediate position between natural and anthropogenic disturbance regimes. These species assemblages occur in ecosystems presenting both a regular productivity in time and space and the highest denitrification potentiality.	Chabrerie, O ; Poudevigne, I ; Bureau, F ; Vinceslas-Akpa, M ; Nebbache, S ; Aubert, M ; Bourcier, A ; Alard, D	8	914487 ; 2170378 ; 86722 ; 5763047 ; 10055428 ; 976177 ; 7756738 ; 655159	France ; France	NA	2001	Michelangelo Morganti	yes	Palearctic	Le Marais du Hode, Seine Estuary, France	1997	Freshwater ; Saltwater	Estuarine	Field sampling ; Other	0	0	Satellite Imagery	Biodiversity 	1	0	1	NA	1	0	1	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
884	WOS:000278837600004	Habitat structure and complexity as determinants of biodiversity in blue mussel beds on sublittoral rocky shores	Marine Biology	07/01/2010	10.1007/s00227-010-1421-9	51	Habitat-forming, ecosystem engineer species are common in most marine systems. Still, much uncertainty exists about how individual and population-level traits of these species contribute to ecosystem processes and how engineering species jointly affect biodiversity. In this manipulative field experiment, we examined how biodiversity in marginal blue mussel beds is affected by blue mussel (1) body size, density and patch context and (2) presence of fucoid and algal structures. In the study area, bladder-wrack (Fucus vesiculosus), filamentous algae and blue mussels (Mytilus edulis) coexist at shallow depths in a variety of patch configurations and offer complex habitats with a high variability of resources. We hypothesized that complexity in terms of mussel bed structure and algal presence determines species composition and abundance. Results from the experiment were compared with macrofaunal communities found in natural populations of both engineering species. Results show that the physical structure and blue mussel patch context are important determinants for species composition and abundance. Results further show that the presence of algal structures positively affects diversity in blue mussel habitats due to increased surface availability and complexity that these algae offer. This study shows that blue mussel beds at the very margin of their distribution have an indisputable function for promoting and maintaining biodiversity and suggest that facilitative effects of habitat-modifying species are important on Baltic Sea rocky shores with fundamental importance to community structure.	Koivisto, Maria Elisabet ; Westerbom, Mats	2	30357062 ; 2044671	Finland ; Finland ; Finland	NA	2010	Michelangelo Morganti	yes	Palearctic	Gulf of Finland, Baltic Sea	2007	Saltwater	Sublittoral sea	Field sampling	0	0	NA	biodiversity blue mussel beds	0	1	1	NA	1	0	1	0	NA	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
1390	WOS:000167876900008	Selecting herb-rich forest networks to protect different measures of biodiversity	Ecological Applications	04/01/2001	NA	11	Data on vascular plants of herb-rich forests in Finland were used to compare the efficiency of reserve selection methods in representing three measures of biodiversity: species richness, phylogenetic diversity, and restricted-range diversity. Comparisons of reserve selection methods were carried out both with and without consideration of the existing reserve system. Our results showed that the success of a reserve network of forests in representing different measures of biodiversity depends on the selection procedure, selection criteria, and data set used. Ad hoc selection was the worst option. A scoring procedure was generally more efficient than maximum random selection. Heuristic methods also appeared to be efficient. Each biodiversity measure can be used as a criterion for a selection algorithm and as a measure of efficiency of protection at the network level. The results indicate that different measures of biodiversity should be taken into account. For instance, phylogenetic diversity of a network was maximized by a heuristic method using phylogenetic diversity as the selection criterion. However, a heuristic method based on restricted-range diversity was more efficient than that based on species richness in representing high species richness in a forest network. Our results showed also that complementing the existing reserves is less efficient than selection starting with a blank slate. That is, the total number of sites required to protect a given level of biodiversity is higher when complementing the existing network, because some previously protected sites contribute relatively little diversity to the network. Data on species of a historic network should be available when new sites are selected for complementing the historic network.	Virolainen, KM ; Nattinen, K ; Suhonen, J ; Kuitunen, M	4	7708490 ; 9307278 ; 35862562 ; 721902	Finland	ad hoc selection ; boreal herb-rich forests ; complementarity ; finland ; heuristic algorithm ; nature conservation ; phylogenetic diversity ; reserve network ; reserve selection ; restricted-range diversity ; species richness	2001	Michelangelo Morganti	yes	Palearctic	central Finland	1996	Terrestrial	Boreal forest	Field sampling	0	0	NA	Measures of biodiversity	0	0	1	NA	1	1	0	1	restricted-range diversity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA
1765	WOS:000246843200017	Conservation easements: Biodiversity protection and private use	Conservation Biology	06/01/2007	10.1111/j.1523-1739.2007.00660.x	130	Conservation easements are one of the primary tools for conserving biodiversity on private land. Despite their increasing use, little quantitative data are available on what species and habitats conservation easements aim to protect, how much structural development they allow, or what types of land use they commonly permit. Too address these knowledge gaps, we surveyed staff responsible for 119 conservation easements established by the largest nonprofit easement holder, The Nature Conservancy, between 1985 and 2004. Most easements (80%) aimed to provide core habitat to protect species or communities on-site, and nearly all were designed to reduce development. Conservation easements also allowed for a wide range of private uses, which may result in additional fragmentation and habitat disturbance. Some residential or commercial use, new structures, or subdivision of the property were permitted on 85% of sampled conservation easements. Over half (56%) allowed some additional buildings, of which 60% restricted structure size or building area. Working landscape easements with ranching, forestry, or farming made up nearly half (46%) of the easement properties sampled and were more likely than easements without these uses to be designated as buffers to enhance biodiversity in the surrounding area. Our results demonstrate the need for clear restrictions on building and subdivision in easements, research on the compatibility of private uses on easement land, and greater public understanding of the trade-offs implicit in the use of conservation easements for biodiversity conservation.	Rissman, Adena R. ; Lozier, Lynn ; Comendant, Tosha ; Kareiva, Peter ; Kiesecker, Joseph M. ; Shaw, M. Rebecca ; Merenlender, Adina M.	7	1209598 ; 7552800 ; 4166916 ; 149567 ; 326385 ; 325524 ; 581202	USA ; USA ; USA ; USA ; USA	biodiversity protection ; conservation easement ; land trust ; land use ; private-land conservation ; the nature conservancy ; working landscape	2007	Michelangelo Morganti	yes	Nearctic	USA	1985-2004	Terrestrial	Wide range of terrestrial habitats	Other	0	0	Public survey	Biodiversity protection	0	0	0	NA	1	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	despite of Biodiversity is claimed in the title, there is no explicit test nor consideration of any biodiversity measure in the paper. This simply deals with a study of putative (reasonable) threats to biodiversity among different types of conservation easements
2324	WOS:000335809300028	Typology of Public Outreach for Biodiversity Conservation Projects in Spain	Conservation Biology	06/01/2014	10.1111/cobi.12220	8	Conservation education and outreach programs are a key approach to promote public understanding of the importance of biodiversity conservation. We reviewed 85 biodiversity conservation projects supported by the Spanish Ministry of Environment's Biodiversity Foundation. Through content analysis and descriptive statistics, we examined how the projects carried out communication, education, and public awareness and participation (CEPA) actions. We also used multivariate statistical analysis to develop a typology of 4 classes of biodiversity conservation projects on the basis of CEPA implementation. The classifications were delineated by purpose of CEPA, level of integration of CEPA actions, type of CEPA goals, main CEPA stakeholders, and aim of conservation. Our results confirm the existence of 2 key positions: CEPA has intrinsic value (i.e., they supposed the implementation of any CEPA action indirectly supported conservation) and CEPA is an instrument for achieving conservation goals. We also found that most CEPA actions addressed general audiences and school children, ignored minority groups and women, and did not include evaluation. The characteristics of the 4 types of projects and their frequency of implementation in the sample reflect the need for better integration of different types of actions (communication, education, and participation) and improved fostering of participation of multiple stakeholders in developing policy and implementing management strategies. Tipologia de la Divulgacion Publica para Proyectos de Conservacion de la Biodiversidad en Espana Resumen Los programas de educacion y divulgacion para la conservacion son un acercamiento clave para promover el entendimiento publico de la importancia de la conservacion de la biodiversidad. Revisamos 85 proyectos de conservacion ejecutados con el apoyo de la Fundacion Biodiversidad del Ministerio de Medio Ambiente Espanol. Por medio del analisis de contenido y estadistica descriptiva examinamos como los proyectos llevan a cabo acciones de comunicacion, educacion, conciencia publica y participacion (CEPA). Tambien usamos analisis estadisticos multivariados para desarrollar una tipologia de cuatro tipos de proyectos de conservacion con base en la implementacion de CEPA. Las clasificaciones fueron delineadas a partir del proposito de CEPA, el nivel de integracion de acciones de CEPA, el tipo de objetivos de CEPA, principales destinatarios/as de CEPA y los objetivos de conservacion. Nuestros resultados confirman la existencia de dos posiciones clave: CEPA con valor intrinseco (la cual presupone que la implementacion de cualquier accion CEPA apoya indirectamente la conservacion) y CEPA como instrumento para la consecucion de objetivos de conservacion. Tambien descubrimos que la mayoria de acciones CEPA se dirigen al publico en general y escolares, ignoran a grupos minoritarios y mujeres, y no incluyen una evaluacion. Las caracteristicas de los cuatro tipos de proyectos y su frecuencia de implementacion en la muestra reflejan la necesidad de una mejor integracion de los diferentes tipos de acciones (comunicacion, educacion y participacion) y de una mejora en el fomento de la participacion de multiples destinatarios/as en el desarrollo de politicas y la implementacion de estrategias de gestion.	Jimenez, Amanda ; Iniesta-Arandia, Irene ; Munoz-Santos, Maria ; Martin-Lopez, Berta ; Jacobson, Susan K. ; Benayas, Javier	6	1274154 ; 3106227 ; 35290718 ; 401049 ; 397058 ; 929943	Spain ; USA	comunicacion ; divulgacion ; educacion ; inversion publica ; participacion ; politicas de conservacion ; tipologia ; communication ; conservation policy ; education ; outreach ; participation ; public investment ; typology	2014	Michelangelo Morganti	yes	Palearctic	Spain	2005-2008	Freshwater ; Saltwater ; Terrestrial	Generic	Review/Opinion	0	0	Text content analysis	Biodiversity conservation	0	0	0	NA	1	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	No direct test or involvment of biodiversity issues. Is a review on the communication/education actions related to nature protection projects
